CAN_ID,p_des,p_act,tff_des,tff_act
0x0001,0,-0.0173569,0.966778,0.0793648
0x0001,0.0193391,-0.015831,1.94544,0.360195
0x0001,0.0768802,-0.00514984,4.51526,0.909645
0x0001,0.171207,0.0238419,8.08837,1.54457
0x0001,0.299995,0.0856409,11.7295,2.89988
0x0001,0.460076,0.195888,14.3932,3.96215
0x0001,0.647505,0.354963,15.8413,5.19536
0x0001,0.85767,0.55333,16.3513,4.90232
0x0001,1.08539,0.782598,16.106,4.5116
0x0001,1.32507,1.03437,15.2643,3.33944
0x0001,1.5708,1.29225,14.4155,2.99756
0x0001,1.81652,1.55203,13.4605,2.11844
0x0001,2.0562,1.81563,11.9602,2.30159
0x0001,2.28392,2.08877,9.27133,0.946276
0x0001,2.49409,2.34855,6.36031,-4.29182
0x0001,2.68152,2.60529,2.3689,-7.66178
0x0001,2.8416,2.81052,-0.258187,-9.33455
0x0001,2.97039,2.94976,-0.930372,-8.73626
0x0001,3.06471,3.01957,0.36916,-4.91453
0x0001,3.12225,3.04818,1.94028,-1.61783
0x0001,3.14159,3.06878,1.85656,0.714285
0x0001,3.12225,3.10349,-1.14071,0.873016
0x0001,3.06471,3.14317,-6.51525,-0.946276
0x0001,2.97039,3.15309,-12.2556,-3.74237
0x0001,2.8416,3.09739,-16.2368,-5.80586
0x0001,2.68152,2.9654,-17.6893,-8.04029
0x0001,2.49409,2.77199,-17.2251,-6.88034
0x0001,2.28392,2.54692,-16.2478,-6.33089
0x0001,2.0562,2.29553,-14.77,-3.9011
0x0001,1.81652,2.04185,-13.8222,-3.48596
0x0001,1.5708,1.78626,-13.1008,-1.83761
0x0001,1.32507,1.52533,-12.082,0.653236
0x0001,1.08539,1.26402,-10.7092,3.0464
0x0001,0.85767,1.01492,-9.35893,4.04762
0x0001,0.647506,0.780308,-7.85033,4.52381
0x0001,0.460076,0.571259,-6.51499,5.01221
0x0001,0.299996,0.382811,-4.82277,4.90232
0x0001,0.171207,0.224499,-3.08822,4.31624
0x0001,0.0768802,0.103189,-1.51924,3.75458
0x0001,0.0193392,0.0173569,0.0968765,3.18071
0x0001,0,-0.0349054,1.94423,2.61905
0x0001,0.0193391,-0.0535975,4.04903,2.39927
0x0001,0.0768802,-0.0394831,6.42762,2.35043
0x0001,0.171207,0.0123978,8.7258,2.42369
0x0001,0.299995,0.101664,10.8371,2.65568
0x0001,0.460076,0.231365,12.4171,2.86325
0x0001,0.647505,0.394636,13.6316,3.13187
0x0001,0.85767,0.593767,14.099,2.21612
0x0001,1.08539,0.81426,14.3424,2.36264
0x0001,1.32507,1.04391,14.7331,2.37485
0x0001,1.5708,1.28462,14.8405,2.33822
0x0001,1.81652,1.53563,14.3742,3.10745
0x0001,2.0562,1.79046,13.3626,1.78877
0x0001,2.28392,2.05673,11.0561,1.11722
0x0001,2.49409,2.32452,7.69897,1.06838
0x0001,2.68152,2.58011,3.77131,-5.76923
0x0001,2.8416,2.81281,-0.385674,-8.98046
0x0001,2.97039,2.98791,-3.05521,-10.409
0x0001,3.06471,3.07031,-2.45686,-7.28327
0x0001,3.12225,3.08328,-0.0145237,-3.40049
0x0001,3.14159,3.06954,1.81406,0.0305252
0x0001,3.12225,3.06954,0.750399,1.89866
0x0001,3.06471,3.09396,-3.77428,1.03175
0x0001,2.97039,3.11685,-10.2371,-1.86203
0x0001,2.8416,3.09091,-15.8756,-4.98779
0x0001,2.68152,2.99134,-19.1342,-7.90598
0x0001,2.49409,2.82006,-19.9024,-9.00488
0x0001,2.28392,2.59957,-19.18,-7.06349
0x0001,2.0562,2.34779,-17.681,-5.54945
0x0001,1.81652,2.08762,-16.3719,-2.66789
0x0001,1.5708,1.82822,-15.4381,-1.72772
0x0001,1.32507,1.56538,-14.3131,-2.10623
0x0001,1.08539,1.29301,-12.3241,-1.38584
0x0001,0.85767,1.01568,-9.40143,-0.775335
0x0001,0.647506,0.745975,-5.93802,5.51282
0x0001,0.460076,0.507553,-2.96654,8.60196
0x0001,0.299996,0.307279,-0.615642,9.9939
0x0001,0.171207,0.179484,-0.580919,7.34432
0x0001,0.0768802,0.11883,-2.3904,3.74237
0x0001,0.0193392,0.0871668,-3.79154,0.702076
